Product,Price,Quantity,Sales,Date,Region
periwinkle morsel,1.25,485.0,606.25,2021-05-16,north
periwinkle morsel,1.25,401.0,501.25,2021-05-16,south
periwinkle morsel,1.25,496.0,620.0,2021-05-16,east
periwinkle morsel,1.25,460.0,575.0,2021-05-16,west
vermilion morsel,4.99,446.0,2225.54,2021-05-16,north
vermilion morsel,4.99,424.0,2115.76,2021-05-16,south
vermilion morsel,4.99,436.0,2175.64,2021-05-16,east
vermilion morsel,4.99,469.0,2340.31,2021-05-16,west
lapis morsel,1.99,456.0,907.4399999999999,2021-05-16,north
lapis morsel,1.99,405.0,805.95,2021-05-16,south
lapis morsel,1.99,469.0,933.31,2021-05-16,east
lapis morsel,1.99,440.0,875.6,2021-05-16,west
pink morsel,5.0,404.0,2020.0,2021-05-17,north
pink morsel,5.0,494.0,2470.0,2021-05-17,south
pink morsel,5.0,444.0,2220.0,2021-05-17,east
pink morsel,5.0,451.0,2255.0,2021-05-17,west
gold morsel,9.99,432.0,4315.68,2021-05-17,north
gold morsel,9.99,426.0,4255.74,2021-05-17,south
gold morsel,9.99,428.0,4275.72,2021-05-17,east
gold morsel,9.99,444.0,4435.56,2021-05-17,west
magenta morsel,2.5,442.0,1105.0,2021-05-17,north
magenta morsel,2.5,479.0,1197.5,2021-05-17,south
magenta morsel,2.5,406.0,1015.0,2021-05-17,east
magenta morsel,2.5,424.0,1060.0,2021-05-17,west
chartreuse morsel,3.0,436.0,1308.0,2021-05-17,north
chartreuse morsel,3.0,456.0,1368.0,2021-05-17,south
chartreuse morsel,3.0,427.0,1281.0,2021-05-17,east
chartreuse morsel,3.0,408.0,1224.0,2021-05-17,west
periwinkle morsel,1.25,460.0,575.0,2021-05-17,north
periwinkle morsel,1.25,448.0,560.0,2021-05-17,south
periwinkle morsel,1.25,469.0,586.25,2021-05-17,east
periwinkle morsel,1.25,488.0,610.0,2021-05-17,west
vermilion morsel,4.99,409.0,2040.91,2021-05-17,north
vermilion morsel,4.99,445.0,2220.55,2021-05-17,south
vermilion morsel,4.99,426.0,2125.7400000000002,2021-05-17,east
vermilion morsel,4.99,457.0,2280.4300000000003,2021-05-17,west
lapis morsel,1.99,419.0,833.81,2021-05-17,north
lapis morsel,1.99,492.0,979.08,2021-05-17,south
lapis morsel,1.99,405.0,805.95,2021-05-17,east
lapis morsel,1.99,461.0,917.39,2021-05-17,west
pink morsel,5.0,437.0,2185.0,2021-05-18,north
pink morsel,5.0,491.0,2455.0,2021-05-18,south
pink morsel,5.0,454.0,2270.0,2021-05-18,east
pink morsel,5.0,483.0,2415.0,2021-05-18,west
gold morsel,9.99,472.0,4715.28,2021-05-18,north
gold morsel,9.99,422.0,4215.78,2021-05-18,south
gold morsel,9.99,499.0,4985.01,2021-05-18,east
gold morsel,9.99,437.0,4365.63,2021-05-18,west
magenta morsel,2.5,450.0,1125.0,2021-05-18,north
magenta morsel,2.5,480.0,1200.0,2021-05-18,south
magenta morsel,2.5,400.0,1000.0,2021-05-18,east
magenta morsel,2.5,416.0,1040.0,2021-05-18,west
chartreuse morsel,3.0,486.0,1458.0,2021-05-18,north
chartreuse morsel,3.0,440.0,1320.0,2021-05-18,south
chartreuse morsel,3.0,407.0,1221.0,2021-05-18,east
chartreuse morsel,3.0,433.0,1299.0,2021-05-18,west
periwinkle morsel,1.25,477.0,596.25,2021-05-18,north
periwinkle morsel,1.25,500.0,625.0,2021-05-18,south
periwinkle morsel,1.25,482.0,602.5,2021-05-18,east
periwinkle morsel,1.25,459.0,573.75,2021-05-18,west
vermilion morsel,4.99,420.0,2095.8,2021-05-18,north
vermilion morsel,4.99,459.0,2290.4100000000003,2021-05-18,south
vermilion morsel,4.99,418.0,2085.82,2021-05-18,east
vermilion morsel,4.99,449.0,2240.51,2021-05-18,west
lapis morsel,1.99,443.0,881.57,2021-05-18,north
lapis morsel,1.99,497.0,989.03,2021-05-18,south
lapis morsel,1.99,436.0,867.64,2021-05-18,east
lapis morsel,1.99,412.0,819.88,2021-05-18,west
pink morsel,5.0,480.0,2400.0,2021-05-19,north
pink morsel,5.0,460.0,2300.0,2021-05-19,south
pink morsel,5.0,435.0,2175.0,2021-05-19,east
pink morsel,5.0,404.0,2020.0,2021-05-19,west
gold morsel,9.99,479.0,4785.21,2021-05-19,north
gold morsel,9.99,427.0,4265.7300000000005,2021-05-19,south
gold morsel,9.99,458.0,4575.42,2021-05-19,east
gold morsel,9.99,483.0,4825.17,2021-05-19,west
magenta morsel,2.5,442.0,1105.0,2021-05-19,north
magenta morsel,2.5,482.0,1205.0,2021-05-19,south
magenta morsel,2.5,456.0,1140.0,2021-05-19,east
magenta morsel,2.5,406.0,1015.0,2021-05-19,west
chartreuse morsel,3.0,453.0,1359.0,2021-05-19,north
chartreuse morsel,3.0,485.0,1455.0,2021-05-19,south
chartreuse morsel,3.0,483.0,1449.0,2021-05-19,east
chartreuse morsel,3.0,430.0,1290.0,2021-05-19,west
periwinkle morsel,1.25,447.0,558.75,2021-05-19,north
periwinkle morsel,1.25,409.0,511.25,2021-05-19,south
periwinkle morsel,1.25,455.0,568.75,2021-05-19,east
periwinkle morsel,1.25,453.0,566.25,2021-05-19,west
vermilion morsel,4.99,473.0,2360.27,2021-05-19,north
vermilion morsel,4.99,419.0,2090.81,2021-05-19,south
vermilion morsel,4.99,404.0,2015.96,2021-05-19,east
vermilion morsel,4.99,464.0,2315.36,2021-05-19,west
lapis morsel,1.99,478.0,951.22,2021-05-19,north
lapis morsel,1.99,453.0,901.47,2021-05-19,south
lapis morsel,1.99,447.0,889.53,2021-05-19,east
lapis morsel,1.99,463.0,921.37,2021-05-19,west
pink morsel,5.0,439.0,2195.0,2021-05-20,north
pink morsel,5.0,410.0,2050.0,2021-05-20,south
pink morsel,5.0,411.0,2055.0,2021-05-20,east
pink morsel,5.0,460.0,2300.0,2021-05-20,west
gold morsel,9.99,454.0,4535.46,2021-05-20,north
gold morsel,9.99,480.0,4795.2,2021-05-20,south
gold morsel,9.99,423.0,4225.77,2021-05-20,east
gold morsel,9.99,493.0,4925.07,2021-05-20,west
magenta morsel,2.5,487.0,1217.5,2021-05-20,north
magenta morsel,2.5,478.0,1195.0,2021-05-20,south
magenta morsel,2.5,470.0,1175.0,2021-05-20,east
magenta morsel,2.5,416.0,1040.0,2021-05-20,west
chartreuse morsel,3.0,451.0,1353.0,2021-05-20,north
chartreuse morsel,3.0,401.0,1203.0,2021-05-20,south
chartreuse morsel,3.0,474.0,1422.0,2021-05-20,east
chartreuse morsel,3.0,449.0,1347.0,2021-05-20,west
periwinkle morsel,1.25,479.0,598.75,2021-05-20,north
periwinkle morsel,1.25,472.0,590.0,2021-05-20,south
periwinkle morsel,1.25,461.0,576.25,2021-05-20,east
periwinkle morsel,1.25,485.0,606.25,2021-05-20,west
vermilion morsel,4.99,477.0,2380.23,2021-05-20,north
vermilion morsel,4.99,484.0,2415.1600000000003,2021-05-20,south
vermilion morsel,4.99,499.0,2490.01,2021-05-20,east
vermilion morsel,4.99,410.0,2045.9,2021-05-20,west
lapis morsel,1.99,463.0,921.37,2021-05-20,north
lapis morsel,1.99,464.0,923.36,2021-05-20,south
lapis morsel,1.99,463.0,921.37,2021-05-20,east
lapis morsel,1.99,470.0,935.3,2021-05-20,west
pink morsel,5.0,496.0,2480.0,2021-05-21,north
pink morsel,5.0,448.0,2240.0,2021-05-21,south
pink morsel,5.0,405.0,2025.0,2021-05-21,east
pink morsel,5.0,496.0,2480.0,2021-05-21,west
gold morsel,9.99,462.0,4615.38,2021-05-21,north
gold morsel,9.99,425.0,4245.75,2021-05-21,south
gold morsel,9.99,449.0,4485.51,2021-05-21,east
gold morsel,9.99,459.0,4585.41,2021-05-21,west
magenta morsel,2.5,439.0,1097.5,2021-05-21,north
magenta morsel,2.5,431.0,1077.5,2021-05-21,south
magenta morsel,2.5,454.0,1135.0,2021-05-21,east
magenta morsel,2.5,491.0,1227.5,2021-05-21,west
chartreuse morsel,3.0,419.0,1257.0,2021-05-21,north
chartreuse morsel,3.0,456.0,1368.0,2021-05-21,south
chartreuse morsel,3.0,486.0,1458.0,2021-05-21,east
chartreuse morsel,3.0,487.0,1461.0,2021-05-21,west
periwinkle morsel,1.25,432.0,540.0,2021-05-21,north
periwinkle morsel,1.25,415.0,518.75,2021-05-21,south
periwinkle morsel,1.25,401.0,501.25,2021-05-21,east
periwinkle morsel,1.25,433.0,541.25,2021-05-21,west
vermilion morsel,4.99,447.0,2230.53,2021-05-21,north
vermilion morsel,4.99,453.0,2260.4700000000003,2021-05-21,south
vermilion morsel,4.99,434.0,2165.6600000000003,2021-05-21,east
vermilion morsel,4.99,486.0,2425.1400000000003,2021-05-21,west
lapis morsel,1.99,413.0,821.87,2021-05-21,north
lapis morsel,1.99,414.0,823.86,2021-05-21,south
lapis morsel,1.99,492.0,979.08,2021-05-21,east
lapis morsel,1.99,406.0,807.9399999999999,2021-05-21,west
pink morsel,5.0,486.0,2430.0,2021-05-22,north
pink morsel,5.0,420.0,2100.0,2021-05-22,south
pink morsel,5.0,484.0,2420.0,2021-05-22,east
pink morsel,5.0,482.0,2410.0,2021-05-22,west
gold morsel,9.99,415.0,4145.85,2021-05-22,north
gold morsel,9.99,439.0,4385.61,2021-05-22,south
gold morsel,9.99,467.0,4665.33,2021-05-22,east
gold morsel,9.99,432.0,4315.68,2021-05-22,west
magenta morsel,2.5,430.0,1075.0,2021-05-22,north
magenta morsel,2.5,441.0,1102.5,2021-05-22,south
magenta morsel,2.5,404.0,1010.0,2021-05-22,east
magenta morsel,2.5,402.0,1005.0,2021-05-22,west
chartreuse morsel,3.0,478.0,1434.0,2021-05-22,north
chartreuse morsel,3.0,478.0,1434.0,2021-05-22,south
chartreuse morsel,3.0,423.0,1269.0,2021-05-22,east
chartreuse morsel,3.0,467.0,1401.0,2021-05-22,west
periwinkle morsel,1.25,463.0,578.75,2021-05-22,north
periwinkle morsel,1.25,441.0,551.25,2021-05-22,south
periwinkle morsel,1.25,491.0,613.75,2021-05-22,east
periwinkle morsel,1.25,480.0,600.0,2021-05-22,west
vermilion morsel,4.99,472.0,2355.28,2021-05-22,north
vermilion morsel,4.99,426.0,2125.7400000000002,2021-05-22,south
vermilion morsel,4.99,449.0,2240.51,2021-05-22,east
vermilion morsel,4.99,438.0,2185.62,2021-05-22,west
lapis morsel,1.99,489.0,973.11,2021-05-22,north
lapis morsel,1.99,423.0,841.77,2021-05-22,south
lapis morsel,1.99,432.0,859.68,2021-05-22,east
lapis morsel,1.99,403.0,801.97,2021-05-22,west
pink morsel,5.0,431.0,2155.0,2021-05-23,north
pink morsel,5.0,469.0,2345.0,2021-05-23,south
pink morsel,5.0,409.0,2045.0,2021-05-23,east
pink morsel,5.0,448.0,2240.0,2021-05-23,west
gold morsel,9.99,481.0,4805.1900000000005,2021-05-23,north
gold morsel,9.99,406.0,4055.94,2021-05-23,south
gold morsel,9.99,402.0,4015.98,2021-05-23,east
gold morsel,9.99,447.0,4465.53,2021-05-23,west
magenta morsel,2.5,492.0,1230.0,2021-05-23,north
magenta morsel,2.5,424.0,1060.0,2021-05-23,south
magenta morsel,2.5,443.0,1107.5,2021-05-23,east
magenta morsel,2.5,426.0,1065.0,2021-05-23,west
chartreuse morsel,3.0,462.0,1386.0,2021-05-23,north
chartreuse morsel,3.0,433.0,1299.0,2021-05-23,south
chartreuse morsel,3.0,475.0,1425.0,2021-05-23,east
chartreuse morsel,3.0,429.0,1287.0,2021-05-23,west
periwinkle morsel,1.25,444.0,555.0,2021-05-23,north
periwinkle morsel,1.25,474.0,592.5,2021-05-23,south
periwinkle morsel,1.25,421.0,526.25,2021-05-23,east
periwinkle morsel,1.25,425.0,531.25,2021-05-23,west
vermilion morsel,4.99,419.0,2090.81,2021-05-23,north
vermilion morsel,4.99,500.0,2495.0,2021-05-23,south
vermilion morsel,4.99,427.0,2130.73,2021-05-23,east
vermilion morsel,4.99,472.0,2355.28,2021-05-23,west
lapis morsel,1.99,441.0,877.59,2021-05-23,north
lapis morsel,1.99,491.0,977.09,2021-05-23,south
lapis morsel,1.99,432.0,859.68,2021-05-23,east
lapis morsel,1.99,436.0,867.64,2021-05-23,west
pink morsel,5.0,478.0,2390.0,2021-05-24,north
pink morsel,5.0,442.0,2210.0,2021-05-24,south
pink morsel,5.0,421.0,2105.0,2021-05-24,east
pink morsel,5.0,415.0,2075.0,2021-05-24,west
gold morsel,9.99,422.0,4215.78,2021-05-24,north
gold morsel,9.99,453.0,4525.47,2021-05-24,south
gold morsel,9.99,487.0,4865.13,2021-05-24,east
gold morsel,9.99,417.0,4165.83,2021-05-24,west
magenta morsel,2.5,451.0,1127.5,2021-05-24,north
magenta morsel,2.5,469.0,1172.5,2021-05-24,south
magenta morsel,2.5,485.0,1212.5,2021-05-24,east
magenta morsel,2.5,439.0,1097.5,2021-05-24,west
chartreuse morsel,3.0,490.0,1470.0,2021-05-24,north
chartreuse morsel,3.0,487.0,1461.0,2021-05-24,south
chartreuse morsel,3.0,405.0,1215.0,2021-05-24,east
chartreuse morsel,3.0,424.0,1272.0,2021-05-24,west
periwinkle morsel,1.25,406.0,507.5,2021-05-24,north
periwinkle morsel,1.25,402.0,502.5,2021-05-24,south
periwinkle morsel,1.25,487.0,608.75,2021-05-24,east
periwinkle morsel,1.25,419.0,523.75,2021-05-24,west
vermilion morsel,4.99,459.0,2290.4100000000003,2021-05-24,north
vermilion morsel,4.99,412.0,2055.88,2021-05-24,south
vermilion morsel,4.99,452.0,2255.48,2021-05-24,east
vermilion morsel,4.99,486.0,2425.1400000000003,2021-05-24,west
lapis morsel,1.99,400.0,796.0,2021-05-24,north
lapis morsel,1.99,438.0,871.62,2021-05-24,south
lapis morsel,1.99,444.0,883.56,2021-05-24,east
lapis morsel,1.99,407.0,809.93,2021-05-24,west
pink morsel,5.0,404.0,2020.0,2021-05-25,north
pink morsel,5.0,421.0,2105.0,2021-05-25,south
pink morsel,5.0,459.0,2295.0,2021-05-25,east
pink morsel,5.0,401.0,2005.0,2021-05-25,west
gold morsel,9.99,416.0,4155.84,2021-05-25,north
gold morsel,9.99,447.0,4465.53,2021-05-25,south
gold morsel,9.99,419.0,4185.81,2021-05-25,east
gold morsel,9.99,481.0,4805.1900000000005,2021-05-25,west
magenta morsel,2.5,427.0,1067.5,2021-05-25,north
magenta morsel,2.5,470.0,1175.0,2021-05-25,south
magenta morsel,2.5,401.0,1002.5,2021-05-25,east
magenta morsel,2.5,406.0,1015.0,2021-05-25,west
chartreuse morsel,3.0,492.0,1476.0,2021-05-25,north
chartreuse morsel,3.0,447.0,1341.0,2021-05-25,south
chartreuse morsel,3.0,409.0,1227.0,2021-05-25,east
chartreuse morsel,3.0,454.0,1362.0,2021-05-25,west
periwinkle morsel,1.25,477.0,596.25,2021-05-25,north
periwinkle morsel,1.25,456.0,570.0,2021-05-25,south
periwinkle morsel,1.25,493.0,616.25,2021-05-25,east
periwinkle morsel,1.25,434.0,542.5,2021-05-25,west
vermilion morsel,4.99,472.0,2355.28,2021-05-25,north
vermilion morsel,4.99,433.0,2160.67,2021-05-25,south
vermilion morsel,4.99,468.0,2335.32,2021-05-25,east
vermilion morsel,4.99,467.0,2330.33,2021-05-25,west
lapis morsel,1.99,470.0,935.3,2021-05-25,north
lapis morsel,1.99,461.0,917.39,2021-05-25,south
lapis morsel,1.99,495.0,985.05,2021-05-25,east
lapis morsel,1.99,442.0,879.58,2021-05-25,west
pink morsel,5.0,495.0,2475.0,2021-05-26,north
pink morsel,5.0,442.0,2210.0,2021-05-26,south
pink morsel,5.0,408.0,2040.0,2021-05-26,east
pink morsel,5.0,417.0,2085.0,2021-05-26,west
gold morsel,9.99,439.0,4385.61,2021-05-26,north
gold morsel,9.99,440.0,4395.6,2021-05-26,south
gold morsel,9.99,459.0,4585.41,2021-05-26,east
gold morsel,9.99,492.0,4915.08,2021-05-26,west
magenta morsel,2.5,493.0,1232.5,2021-05-26,north
magenta morsel,2.5,431.0,1077.5,2021-05-26,south
magenta morsel,2.5,437.0,1092.5,2021-05-26,east
magenta morsel,2.5,408.0,1020.0,2021-05-26,west
chartreuse morsel,3.0,415.0,1245.0,2021-05-26,north
chartreuse morsel,3.0,445.0,1335.0,2021-05-26,south
chartreuse morsel,3.0,458.0,1374.0,2021-05-26,east
chartreuse morsel,3.0,469.0,1407.0,2021-05-26,west
periwinkle morsel,1.25,470.0,587.5,2021-05-26,north
periwinkle morsel,1.25,446.0,557.5,2021-05-26,south
periwinkle morsel,1.25,458.0,572.5,2021-05-26,east
periwinkle morsel,1.25,408.0,510.0,2021-05-26,west
vermilion morsel,4.99,447.0,2230.53,2021-05-26,north
vermilion morsel,4.99,482.0,2405.1800000000003,2021-05-26,south
vermilion morsel,4.99,421.0,2100.79,2021-05-26,east
vermilion morsel,4.99,498.0,2485.02,2021-05-26,west
lapis morsel,1.99,494.0,983.06,2021-05-26,north
lapis morsel,1.99,447.0,889.53,2021-05-26,south
lapis morsel,1.99,418.0,831.82,2021-05-26,east
lapis morsel,1.99,414.0,823.86,2021-05-26,west
pink morsel,5.0,416.0,2080.0,2021-05-27,north
pink morsel,5.0,452.0,2260.0,2021-05-27,south
pink morsel,5.0,469.0,2345.0,2021-05-27,east
pink morsel,5.0,432.0,2160.0,2021-05-27,west
gold morsel,9.99,467.0,4665.33,2021-05-27,north
gold morsel,9.99,485.0,4845.150000000001,2021-05-27,south
gold morsel,9.99,489.0,4885.11,2021-05-27,east
gold morsel,9.99,476.0,4755.24,2021-05-27,west
magenta morsel,2.5,443.0,1107.5,2021-05-27,north
magenta morsel,2.5,443.0,1107.5,2021-05-27,south
magenta morsel,2.5,419.0,1047.5,2021-05-27,east
magenta morsel,2.5,474.0,1185.0,2021-05-27,west
chartreuse morsel,3.0,417.0,1251.0,2021-05-27,north
chartreuse morsel,3.0,459.0,1377.0,2021-05-27,south
chartreuse morsel,3.0,423.0,1269.0,2021-05-27,east
chartreuse morsel,3.0,461.0,1383.0,2021-05-27,west
periwinkle morsel,1.25,475.0,593.75,2021-05-27,north
periwinkle morsel,1.25,423.0,528.75,2021-05-27,south
periwinkle morsel,1.25,433.0,541.25,2021-05-27,east
periwinkle morsel,1.25,451.0,563.75,2021-05-27,west
vermilion morsel,4.99,494.0,2465.06,2021-05-27,north
vermilion morsel,4.99,490.0,2445.1,2021-05-27,south
vermilion morsel,4.99,469.0,2340.31,2021-05-27,east
vermilion morsel,4.99,421.0,2100.79,2021-05-27,west
lapis morsel,1.99,499.0,993.01,2021-05-27,north
lapis morsel,1.99,457.0,909.43,2021-05-27,south
lapis morsel,1.99,452.0,899.48,2021-05-27,east
lapis morsel,1.99,484.0,963.16,2021-05-27,west
pink morsel,5.0,441.0,2205.0,2021-05-28,north
pink morsel,5.0,411.0,2055.0,2021-05-28,south
pink morsel,5.0,456.0,2280.0,2021-05-28,east
pink morsel,5.0,441.0,2205.0,2021-05-28,west
gold morsel,9.99,415.0,4145.85,2021-05-28,north
gold morsel,9.99,434.0,4335.66,2021-05-28,south
gold morsel,9.99,500.0,4995.0,2021-05-28,east
gold morsel,9.99,489.0,4885.11,2021-05-28,west
magenta morsel,2.5,485.0,1212.5,2021-05-28,north
magenta morsel,2.5,472.0,1180.0,2021-05-28,south
magenta morsel,2.5,486.0,1215.0,2021-05-28,east
magenta morsel,2.5,442.0,1105.0,2021-05-28,west
chartreuse morsel,3.0,483.0,1449.0,2021-05-28,north
chartreuse morsel,3.0,482.0,1446.0,2021-05-28,south
chartreuse morsel,3.0,479.0,1437.0,2021-05-28,east
chartreuse morsel,3.0,452.0,1356.0,2021-05-28,west
periwinkle morsel,1.25,498.0,622.5,2021-05-28,north
periwinkle morsel,1.25,414.0,517.5,2021-05-28,south
periwinkle morsel,1.25,452.0,565.0,2021-05-28,east
periwinkle morsel,1.25,477.0,596.25,2021-05-28,west
vermilion morsel,4.99,441.0,2200.59,2021-05-28,north
vermilion morsel,4.99,473.0,2360.27,2021-05-28,south
vermilion morsel,4.99,424.0,2115.76,2021-05-28,east
vermilion morsel,4.99,439.0,2190.61,2021-05-28,west
lapis morsel,1.99,461.0,917.39,2021-05-28,north
lapis morsel,1.99,445.0,885.55,2021-05-28,south
lapis morsel,1.99,445.0,885.55,2021-05-28,east
lapis morsel,1.99,420.0,835.8,2021-05-28,west
pink morsel,5.0,430.0,2150.0,2021-05-29,north
pink morsel,5.0,490.0,2450.0,2021-05-29,south
pink morsel,5.0,401.0,2005.0,2021-05-29,east
pink morsel,5.0,423.0,2115.0,2021-05-29,west
gold morsel,9.99,433.0,4325.67,2021-05-29,north
gold morsel,9.99,500.0,4995.0,2021-05-29,south
gold morsel,9.99,478.0,4775.22,2021-05-29,east
gold morsel,9.99,429.0,4285.71,2021-05-29,west
magenta morsel,2.5,431.0,1077.5,2021-05-29,north
magenta morsel,2.5,418.0,1045.0,2021-05-29,south
magenta morsel,2.5,470.0,1175.0,2021-05-29,east
magenta morsel,2.5,494.0,1235.0,2021-05-29,west
chartreuse morsel,3.0,443.0,1329.0,2021-05-29,north
chartreuse morsel,3.0,403.0,1209.0,2021-05-29,south
chartreuse morsel,3.0,439.0,1317.0,2021-05-29,east
chartreuse morsel,3.0,460.0,1380.0,2021-05-29,west
periwinkle morsel,1.25,481.0,601.25,2021-05-29,north
periwinkle morsel,1.25,448.0,560.0,2021-05-29,south
periwinkle morsel,1.25,441.0,551.25,2021-05-29,east
periwinkle morsel,1.25,449.0,561.25,2021-05-29,west
vermilion morsel,4.99,411.0,2050.89,2021-05-29,north
vermilion morsel,4.99,466.0,2325.34,2021-05-29,south
vermilion morsel,4.99,451.0,2250.4900000000002,2021-05-29,east
vermilion morsel,4.99,441.0,2200.59,2021-05-29,west
lapis morsel,1.99,462.0,919.38,2021-05-29,north
lapis morsel,1.99,419.0,833.81,2021-05-29,south
lapis morsel,1.99,424.0,843.76,2021-05-29,east
lapis morsel,1.99,408.0,811.92,2021-05-29,west
pink morsel,5.0,476.0,2380.0,2021-05-30,north
pink morsel,5.0,445.0,2225.0,2021-05-30,south
pink morsel,5.0,497.0,2485.0,2021-05-30,east
pink morsel,5.0,462.0,2310.0,2021-05-30,west
gold morsel,9.99,492.0,4915.08,2021-05-30,north
gold morsel,9.99,491.0,4905.09,2021-05-30,south
gold morsel,9.99,462.0,4615.38,2021-05-30,east
gold morsel,9.99,485.0,4845.150000000001,2021-05-30,west
magenta morsel,2.5,435.0,1087.5,2021-05-30,north
magenta morsel,2.5,474.0,1185.0,2021-05-30,south
magenta morsel,2.5,477.0,1192.5,2021-05-30,east
magenta morsel,2.5,479.0,1197.5,2021-05-30,west
chartreuse morsel,3.0,424.0,1272.0,2021-05-30,north
chartreuse morsel,3.0,454.0,1362.0,2021-05-30,south
chartreuse morsel,3.0,455.0,1365.0,2021-05-30,east
chartreuse morsel,3.0,406.0,1218.0,2021-05-30,west
periwinkle morsel,1.25,459.0,573.75,2021-05-30,north
periwinkle morsel,1.25,477.0,596.25,2021-05-30,south
periwinkle morsel,1.25,403.0,503.75,2021-05-30,east
periwinkle morsel,1.25,466.0,582.5,2021-05-30,west
vermilion morsel,4.99,453.0,2260.4700000000003,2021-05-30,north
vermilion morsel,4.99,424.0,2115.76,2021-05-30,south
vermilion morsel,4.99,492.0,2455.08,2021-05-30,east
vermilion morsel,4.99,418.0,2085.82,2021-05-30,west
lapis morsel,1.99,435.0,865.65,2021-05-30,north
lapis morsel,1.99,427.0,849.73,2021-05-30,south
lapis morsel,1.99,429.0,853.71,2021-05-30,east
lapis morsel,1.99,400.0,796.0,2021-05-30,west
pink morsel,5.0,479.0,2395.0,2021-05-31,north
pink morsel,5.0,419.0,2095.0,2021-05-31,south
pink morsel,5.0,444.0,2220.0,2021-05-31,east
pink morsel,5.0,426.0,2130.0,2021-05-31,west
gold morsel,9.99,417.0,4165.83,2021-05-31,north
gold morsel,9.99,431.0,4305.6900000000005,2021-05-31,south
gold morsel,9.99,458.0,4575.42,2021-05-31,east
gold morsel,9.99,439.0,4385.61,2021-05-31,west
magenta morsel,2.5,434.0,1085.0,2021-05-31,north
magenta morsel,2.5,478.0,1195.0,2021-05-31,south
magenta morsel,2.5,439.0,1097.5,2021-05-31,east
magenta morsel,2.5,400.0,1000.0,2021-05-31,west
chartreuse morsel,3.0,402.0,1206.0,2021-05-31,north
chartreuse morsel,3.0,449.0,1347.0,2021-05-31,south
chartreuse morsel,3.0,473.0,1419.0,2021-05-31,east
chartreuse morsel,3.0,456.0,1368.0,2021-05-31,west
periwinkle morsel,1.25,463.0,578.75,2021-05-31,north
periwinkle morsel,1.25,409.0,511.25,2021-05-31,south
periwinkle morsel,1.25,495.0,618.75,2021-05-31,east
periwinkle morsel,1.25,434.0,542.5,2021-05-31,west
vermilion morsel,4.99,466.0,2325.34,2021-05-31,north
vermilion morsel,4.99,464.0,2315.36,2021-05-31,south
vermilion morsel,4.99,435.0,2170.65,2021-05-31,east
vermilion morsel,4.99,456.0,2275.44,2021-05-31,west
